,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
3,1693677258490573500,0.569819987,-0.841561913,10.3501339,-0.064217456,-0.0042634,-0.009725881,-23,47,90,13,12
4,1693677258491573500,0.566228688,-0.840364814,10.35133076,-0.064084224,-0.004130168,-0.009859112,-21,49,95,14,13
0,1693677258562551400,0.555454791,-0.835576415,10.3405571,-0.064483918,-0.003863706,-0.010525269,-20,44,95,13,9
1,1693677258563551400,0.55784899,-0.835576415,10.34295177,-0.064350687,-0.003863706,-0.010392036,-22,51,93,14,13
2,1693677258564551400,0.55904609,-0.837970614,10.3405571,-0.064217456,-0.003730475,-0.010658499,-27,42,95,13,9
3,1693677258565551400,0.560243189,-0.837970614,10.33696556,-0.064217456,-0.003730475,-0.01079173,-20,48,90,13,13
4,1693677258566551400,0.562637389,-0.836773515,10.34175396,-0.064217456,-0.003730475,-0.010658499,-46,47,90,12,13
0,1693677258619700200,0.55784899,-0.839167714,10.35133076,-0.064217456,-0.004130168,-0.010125575,-17,45,91,-1,9
1,1693677258620700200,0.55665189,-0.836773515,10.34654236,-0.064217456,-0.004130168,-0.010258805,-22,41,90,11,12
2,1693677258621700200,0.55904609,-0.833182216,10.34774017,-0.064217456,-0.003996937,-0.010392036,-22,48,90,13,13
3,1693677258622700200,0.560243189,-0.835576415,10.3501339,-0.064350687,-0.003996937,-0.010392036,-17,49,90,13,15
4,1693677258623700200,0.55784899,-0.835576415,10.35133076,-0.064217456,-0.004130168,-0.010258805,-23,32,90,13,11
0,1693677258700451200,0.563834488,-0.831985116,10.3501339,-0.063817769,-0.0042634,-0.010125575,-20,43,87,11,7
1,1693677258701451200,0.566228688,-0.830788016,10.34774017,-0.064084224,-0.0042634,-0.009992342,-15,50,90,13,11
2,1693677258702451200,0.568622887,-0.828393817,10.35133076,-0.064084224,-0.0042634,-0.009992342,-18,49,91,12,12
3,1693677258703451200,0.568622887,-0.829590917,10.35133076,-0.064217456,-0.004396631,-0.009992342,-23,49,91,12,11
4,1693677258704451200,0.567425787,-0.828393817,10.35133076,-0.064217456,-0.004396631,-0.009992342,-24,49,90,12,10
0,1693677258771693600,0.569819987,-0.835576415,10.36689377,-0.064084224,-0.004130168,-0.010258805,-20,49,95,13,8
1,1693677258772693600,0.568622887,-0.835576415,10.36330223,-0.064084224,-0.003996937,-0.010258805,-20,50,95,12,12
2,1693677258773693600,0.566228688,-0.837970614,10.35971069,-0.064217456,-0.003996937,-0.010258805,-20,49,93,15,13
3,1693677258774693600,0.562637389,-0.840364814,10.36210537,-0.064350687,-0.003996937,-0.010392036,-24,50,93,14,12
4,1693677258775693600,0.565031588,-0.835576415,10.35611916,-0.064350687,-0.003996937,-0.010392036,-19,45,93,13,10
0,1693677258820680900,0.55904609,-0.834379315,10.33816338,-0.06461715,-0.004396631,-0.010258805,-19,46,90,13,14
1,1693677258821680900,0.561440289,-0.834379315,10.33816338,-0.06461715,-0.0042634,-0.010258805,-19,49,97,13,7
2,1693677258822680900,0.562637389,-0.835576415,10.34414864,-0.064750381,-0.0042634,-0.010258805,-18,50,92,13,11
3,1693677258823680900,0.563834488,-0.833182216,10.34295177,-0.06461715,-0.004130168,-0.009992342,-22,51,91,9,11
4,1693677258824680900,0.562637389,-0.830788016,10.3453455,-0.064483918,-0.003996937,-0.009992342,-28,46,89,12,14
0,1693677258896319900,0.566228688,-0.843956113,10.3501339,-0.064217456,-0.003996937,-0.010125575,-20,43,91,11,11
1,1693677258897319900,0.566228688,-0.845153213,10.34774017,-0.064217456,-0.003996937,-0.010125575,-17,49,91,13,13
2,1693677258898319900,0.563834488,-0.843956113,10.34774017,-0.064084224,-0.003996937,-0.010125575,-18,47,96,13,13
3,1693677258899319900,0.560243189,-0.843956113,10.3453455,-0.064217456,-0.003996937,-0.009992342,-22,49,91,15,14
4,1693677258900319900,0.565031588,-0.842759013,10.34774017,-0.064350687,-0.003996937,-0.009859112,-21,47,90,13,11
0,1693677258955493000,0.55904609,-0.840364814,10.33816338,-0.064750381,-0.003597243,-0.009992342,-19,48,95,13,12
1,1693677258956493000,0.55784899,-0.839167714,10.33816338,-0.06461715,-0.003730475,-0.010125575,-6,49,90,13,9
2,1693677258957493000,0.55784899,-0.837970614,10.33936024,-0.064483918,-0.003597243,-0.010258805,-21,48,93,15,9
3,1693677258958493000,0.55665189,-0.834379315,10.33936024,-0.06461715,-0.003730475,-0.009992342,-20,51,95,12,11
4,1693677258959493000,0.55904609,-0.833182216,10.34175396,-0.064750381,-0.003730475,-0.009992342,-22,45,91,12,11
0,1693677259056601700,0.565031588,-0.836773515,10.3453455,-0.064750381,-0.004130168,-0.009859112,-19,47,90,14,10
1,1693677259057601700,0.565031588,-0.837970614,10.3453455,-0.064483918,-0.0042634,-0.009859112,-16,49,99,13,14
2,1693677259058601700,0.561440289,-0.840364814,10.34414864,-0.06461715,-0.0042634,-0.009992342,-28,45,95,10,13
3,1693677259059601700,0.560243189,-0.840364814,10.34654236,-0.064483918,-0.0042634,-0.009992342,-19,41,90,13,14
4,1693677259060601700,0.561440289,-0.840364814,10.3405571,-0.064483918,-0.0042634,-0.009992342,-22,39,90,15,11
0,1693677259097596700,0.562637389,-0.837970614,10.35133076,-0.06461715,-0.004396631,-0.010125575,-21,51,90,11,14
1,1693677259098596700,0.562637389,-0.837970614,10.35133076,-0.064350687,-0.004396631,-0.009992342,-20,49,97,13,14
2,1693677259099596700,0.565031588,-0.839167714,10.35731697,-0.064350687,-0.0042634,-0.010125575,-19,45,90,11,12
3,1693677259100596700,0.566228688,-0.841561913,10.35731697,-0.064350687,-0.004130168,-0.010258805,-20,46,91,10,8
4,1693677259101596700,0.563834488,-0.840364814,10.35372543,-0.064217456,-0.004130168,-0.010525269,-17,49,90,13,9
0,1693677259153628600,0.562637389,-0.843956113,10.34414864,-0.064350687,-0.004396631,-0.010392036,-23,47,91,14,13
1,1693677259154628600,0.561440289,-0.842759013,10.34175396,-0.064350687,-0.004396631,-0.010392036,-16,49,92,13,14
2,1693677259155628600,0.55784899,-0.842759013,10.33816338,-0.064217456,-0.004396631,-0.010525269,-22,47,90,13,10
3,1693677259156628600,0.55784899,-0.840364814,10.33696556,-0.064217456,-0.004396631,-0.010525269,-21,47,89,10,9
4,1693677259157628600,0.55665189,-0.837970614,10.3405571,-0.064217456,-0.0042634,-0.010525269,-22,47,103,13,12
0,1693677259237623400,0.554257691,-0.827196658,10.35971069,-0.064750381,-0.003597243,-0.009725881,-21,51,103,16,0
1,1693677259238623400,0.550666392,-0.823605359,10.35971069,-0.06461715,-0.003597243,-0.009725881,-21,54,90,13,13
2,1693677259239623400,0.551863492,-0.823605359,10.35611916,-0.064750381,-0.003730475,-0.009592649,-24,48,90,13,14
3,1693677259240623400,0.553060591,-0.823605359,10.35492229,-0.064750381,-0.003863706,-0.009859112,-21,50,90,10,11
4,1693677259241623400,0.554257691,-0.823605359,10.35492229,-0.06461715,-0.004130168,-0.009859112,-16,49,93,13,14
0,1693677259283585200,0.55904609,-0.825999558,10.34654236,-0.063817769,-0.004130168,-0.010258805,-17,52,89,14,13
1,1693677259284585200,0.561440289,-0.823605359,10.34654236,-0.063817769,-0.003996937,-0.010125575,-18,44,91,13,8
2,1693677259285585200,0.561440289,-0.825999558,10.34295177,-0.063817769,-0.0042634,-0.010392036,-20,47,91,13,9
3,1693677259286585200,0.565031588,-0.828393817,10.3405571,-0.064084224,-0.0042634,-0.010392036,-33,48,95,13,11
4,1693677259287585200,0.567425787,-0.828393817,10.34175396,-0.064084224,-0.004130168,-0.010392036,-22,46,91,13,14
0,1693677259354305800,0.55784899,-0.831985116,10.35133076,-0.064084224,-0.0042634,-0.009992342,-19,47,91,13,11
1,1693677259355305800,0.55904609,-0.835576415,10.35252857,-0.064217456,-0.004130168,-0.009992342,-18,47,96,13,11
2,1693677259356305800,0.55904609,-0.836773515,10.35372543,-0.064084224,-0.004130168,-0.009992342,-19,49,93,12,12
3,1693677259357305800,0.561440289,-0.834379315,10.35611916,-0.064217456,-0.004130168,-0.010125575,-23,43,93,15,10
4,1693677259358305800,0.563834488,-0.833182216,10.35252857,-0.064217456,-0.003996937,-0.010125575,-27,51,93,11,14
0,1693677259424343700,0.567425787,-0.835576415,10.32738876,-0.064084224,-0.004130168,-0.010125575,-22,49,90,2,14
1,1693677259425343700,0.568622887,-0.840364814,10.3214035,-0.064217456,-0.003996937,-0.009992342,-48,33,64,12,14
2,1693677259426343700,0.567425787,-0.840364814,10.32499504,-0.064350687,-0.003996937,-0.009992342,-24,48,90,10,15
3,1693677259427343700,0.568622887,-0.840364814,10.3261919,-0.064217456,-0.003863706,-0.009992342,-17,43,94,13,8
4,1693677259428343700,0.569819987,-0.840364814,10.3309803,-0.064217456,-0.003863706,-0.009992342,-16,48,92,14,12
0,1693677259505020700,0.560243189,-0.842759013,10.35971069,-0.063817769,-0.004130168,-0.009992342,-21,45,95,13,14
1,1693677259506020700,0.566228688,-0.845153213,10.35851383,-0.063817769,-0.003996937,-0.009859112,-16,50,93,18,11
2,1693677259507020700,0.566228688,-0.846350312,10.35731697,-0.063684531,-0.003996937,-0.009725881,-18,47,91,14,13
3,1693677259508020700,0.563834488,-0.846350312,10.35731697,-0.063817769,-0.003863706,-0.009859112,-20,51,95,13,15
4,1693677259509020700,0.562637389,-0.845153213,10.35492229,-0.063817769,-0.004130168,-0.009859112,-21,57,97,14,14
0,1693677259567446600,0.549469292,-0.834379315,10.34654236,-0.064350687,-0.004130168,-0.009859112,-19,54,99,18,14
1,1693677259568446600,0.555454791,-0.835576415,10.3405571,-0.064350687,-0.003996937,-0.009592649,-34,48,92,12,10
2,1693677259569446600,0.55665189,-0.835576415,10.34414864,-0.064350687,-0.003863706,-0.009725881,-29,54,93,15,14
3,1693677259570446600,0.55665189,-0.837970614,10.34295177,-0.064483918,-0.003863706,-0.009592649,-18,47,95,13,14
4,1693677259571446600,0.554257691,-0.836773515,10.34893703,-0.064483918,-0.003996937,-0.009459418,-17,50,99,18,14
0,1693677259627899800,0.554257691,-0.825999558,10.3453455,-0.064350687,-0.004396631,-0.010258805,-16,49,95,12,14
1,1693677259628899800,0.551863492,-0.825999558,10.34295177,-0.064217456,-0.0042634,-0.009992342,-23,51,91,15,13
2,1693677259629899800,0.554257691,-0.829590917,10.34654236,-0.064350687,-0.003996937,-0.009992342,-17,52,93,18,14
3,1693677259630899800,0.55665189,-0.828393817,10.3453455,-0.064350687,-0.003996937,-0.010125575,-33,43,109,20,24
4,1693677259631899800,0.554257691,-0.829590917,10.34774017,-0.06461715,-0.004130168,-0.010392036,-16,47,96,18,14
0,1693677259710947700,0.55904609,-0.831985116,10.3453455,-0.06461715,-0.004130168,-0.010924961,-19,49,93,13,13
1,1693677259711947700,0.55904609,-0.830788016,10.34295177,-0.06461715,-0.004130168,-0.01079173,-18,52,93,13,14
2,1693677259712947700,0.562637389,-0.834379315,10.3405571,-0.064483918,-0.0042634,-0.010658499,-16,50,96,13,14
3,1693677259713947700,0.560243189,-0.830788016,10.3405571,-0.064350687,-0.0042634,-0.010392036,-14,58,107,20,14
4,1693677259714947700,0.560243189,-0.831985116,10.3405571,-0.064350687,-0.0042634,-0.010258805,-15,55,103,16,13
0,1693677259774299600,0.565031588,-0.822408259,10.34175396,-0.064350687,-0.004130168,-0.009992342,-17,53,93,13,9
1,1693677259775299600,0.563834488,-0.825999558,10.3453455,-0.064350687,-0.004130168,-0.010258805,-17,49,99,13,13
2,1693677259776299600,0.562637389,-0.824802458,10.3453455,-0.064350687,-0.003996937,-0.009992342,-19,58,95,13,14
3,1693677259777299600,0.55904609,-0.824802458,10.34295177,-0.064217456,-0.004130168,-0.009859112,-16,46,98,14,14
4,1693677259778299600,0.55904609,-0.828393817,10.3405571,-0.064217456,-0.004130168,-0.009992342,-15,53,93,16,14
0,1693677259831993700,0.55904609,-0.830788016,10.33816338,-0.064350687,-0.003863706,-0.009992342,-36,45,95,14,11
1,1693677259832993700,0.560243189,-0.829590917,10.33936024,-0.064217456,-0.003863706,-0.010125575,-18,51,93,14,12
2,1693677259833993700,0.561440289,-0.831985116,10.34295177,-0.064217456,-0.003863706,-0.009859112,-15,51,92,13,15
3,1693677259834993700,0.561440289,-0.833182216,10.34295177,-0.064217456,-0.003996937,-0.009859112,-20,49,93,14,12
4,1693677259835993700,0.565031588,-0.833182216,10.33696556,-0.064084224,-0.003996937,-0.009859112,-23,51,97,15,13
0,1693677259913254300,0.569819987,-0.828393817,10.3501339,-0.064217456,-0.004130168,-0.010525269,-4,44,93,15,14
1,1693677259914254300,0.569819987,-0.829590917,10.35133076,-0.064350687,-0.003863706,-0.010525269,-19,51,91,14,14
2,1693677259915254300,0.567425787,-0.831985116,10.35133076,-0.064217456,-0.003730475,-0.010525269,-23,53,95,14,13
3,1693677259916254300,0.568622887,-0.833182216,10.35492229,-0.064350687,-0.003730475,-0.010525269,-17,46,95,14,14
4,1693677259917254300,0.567425787,-0.834379315,10.35731697,-0.064350687,-0.003730475,-0.010392036,-16,50,93,12,14
0,1693677260017609700,0.554257691,-0.827196658,10.35252857,-0.064084224,-0.0042634,-0.010392036,-19,49,93,15,14
1,1693677260018609700,0.553060591,-0.824802458,10.35611916,-0.064350687,-0.0042634,-0.010392036,-14,49,95,14,13
2,1693677260019609700,0.555454791,-0.825999558,10.35731697,-0.064350687,-0.0042634,-0.010258805,-20,50,95,20,15
3,1693677260020609700,0.555454791,-0.824802458,10.35731697,-0.064217456,-0.004130168,-0.010125575,-16,49,95,14,14
4,1693677260021609700,0.55665189,-0.823605359,10.35731697,-0.064217456,-0.0042634,-0.010125575,-17,51,93,13,14
0,1693677260030582500,0.55665189,-0.827196658,10.34893703,-0.063950993,-0.004130168,-0.010392036,-19,48,92,14,13
1,1693677260031582500,0.55904609,-0.828393817,10.3453455,-0.063950993,-0.003996937,-0.010258805,-15,51,93,22,13
2,1693677260032582500,0.55904609,-0.831985116,10.3453455,-0.064217456,-0.003863706,-0.010258805,-20,53,99,16,14
3,1693677260033582500,0.55784899,-0.831985116,10.3453455,-0.064217456,-0.003996937,-0.010392036,-17,49,92,14,13
4,1693677260034582500,0.560243189,-0.835576415,10.34414864,-0.064217456,-0.004130168,-0.010258805,-22,42,96,13,12
0,1693677260112441100,0.561440289,-0.824802458,10.35971069,-0.064483918,-0.003996937,-0.009859112,-22,48,92,13,14
1,1693677260113441100,0.560243189,-0.824802458,10.35851383,-0.06461715,-0.003863706,-0.009859112,-20,55,95,24,15
2,1693677260114441100,0.562637389,-0.824802458,10.35492229,-0.06461715,-0.003996937,-0.009592649,-24,55,93,13,13
3,1693677260115441100,0.563834488,-0.827196658,10.35252857,-0.06461715,-0.003996937,-0.009725881,-19,53,95,18,12
4,1693677260116441100,0.565031588,-0.824802458,10.35372543,-0.064483918,-0.003863706,-0.009992342,-20,46,93,13,14
0,1693677260204643300,0.549469292,-0.834379315,10.3501339,-0.063950993,-0.004130168,-0.010258805,-19,47,94,13,15
1,1693677260205643300,0.551863492,-0.836773515,10.3501339,-0.063950993,-0.0042634,-0.010392036,-20,51,99,18,14
2,1693677260206643300,0.553060591,-0.836773515,10.35133076,-0.063950993,-0.0042634,-0.010258805,-17,51,95,13,12
3,1693677260207643300,0.555454791,-0.835576415,10.34774017,-0.063950993,-0.003996937,-0.010392036,-16,49,94,13,14
4,1693677260208643300,0.551863492,-0.836773515,10.3501339,-0.064084224,-0.003863706,-0.010258805,-20,53,95,13,12
0,1693677260232237200,0.561440289,-0.836773515,10.35372543,-0.063950993,-0.003730475,-0.009992342,-22,44,99,23,14
1,1693677260233237200,0.55904609,-0.837970614,10.35971069,-0.063950993,-0.003863706,-0.009992342,-19,54,101,16,13
2,1693677260234237200,0.55665189,-0.837970614,10.36090755,-0.063950993,-0.003996937,-0.009992342,-17,49,91,13,14
3,1693677260235237200,0.555454791,-0.835576415,10.36090755,-0.064084224,-0.004130168,-0.009992342,-22,47,94,15,8
4,1693677260236237200,0.554257691,-0.836773515,10.35971069,-0.064084224,-0.004130168,-0.009992342,-20,47,84,13,14
0,1693677260324246000,0.551863492,-0.837970614,10.33816338,-0.064084224,-0.004396631,-0.010658499,-15,49,108,16,16
1,1693677260325246000,0.553060591,-0.839167714,10.3405571,-0.063950993,-0.004396631,-0.010392036,-16,55,99,13,14
2,1693677260326246000,0.555454791,-0.840364814,10.3453455,-0.063817769,-0.0042634,-0.010392036,-20,49,97,13,12
3,1693677260327246000,0.554257691,-0.840364814,10.33936024,-0.063817769,-0.004529862,-0.010392036,-20,46,83,14,14
4,1693677260328246000,0.553060591,-0.839167714,10.3309803,-0.063817769,-0.004663093,-0.010525269,-18,48,93,13,15
0,1693677260378669500,0.562637389,-0.840364814,10.35851383,-0.064084224,-0.004529862,-0.010258805,-15,51,95,16,17
1,1693677260379669500,0.561440289,-0.837970614,10.35372543,-0.063950993,-0.0042634,-0.010125575,-18,51,93,19,14
2,1693677260380669500,0.55904609,-0.839167714,10.34654236,-0.064084224,-0.003996937,-0.009992342,-24,49,120,-19,3
3,1693677260381669500,0.55784899,-0.839167714,10.3453455,-0.064084224,-0.0042634,-0.009992342,-17,47,96,11,13
4,1693677260382669500,0.55784899,-0.839167714,10.33696556,-0.064084224,-0.004663093,-0.009992342,-28,61,100,14,14
0,1693677260457669900,0.563834488,-0.836773515,10.36210537,-0.063950993,-0.004929556,-0.010125575,-15,51,93,13,16
1,1693677260458669900,0.562637389,-0.835576415,10.36210537,-0.063950993,-0.004796324,-0.010125575,-23,49,100,13,14
2,1693677260459669900,0.55904609,-0.835576415,10.36210537,-0.063950993,-0.004529862,-0.010125575,-1,59,51,45,14
3,1693677260460669900,0.560243189,-0.835576415,10.35971069,-0.064084224,-0.004396631,-0.010258805,-24,47,93,13,9
4,1693677260461669900,0.561440289,-0.834379315,10.3501339,-0.064350687,-0.004396631,-0.010125575,-19,51,95,14,16
0,1693677260515613400,0.560243189,-0.829590917,10.35252857,-0.064350687,-0.004529862,-0.009592649,-21,48,101,13,13
1,1693677260516613400,0.560243189,-0.825999558,10.35372543,-0.064217456,-0.004529862,-0.009592649,-22,52,96,13,13
2,1693677260517613400,0.562637389,-0.827196658,10.35731697,-0.064350687,-0.004663093,-0.009725881,-7,50,95,14,11
3,1693677260518613400,0.563834488,-0.824802458,10.35731697,-0.06461715,-0.004396631,-0.009992342,-19,51,96,16,14
4,1693677260519613400,0.562637389,-0.822408259,10.35731697,-0.06461715,-0.004396631,-0.009859112,-15,52,90,20,15
0,1693677260596674100,0.551863492,-0.837970614,10.35971069,-0.064217456,-0.004130168,-0.009592649,-21,41,95,21,14
1,1693677260597674100,0.553060591,-0.836773515,10.35851383,-0.064483918,-0.0042634,-0.009725881,-28,39,63,42,11
2,1693677260598674100,0.555454791,-0.839167714,10.36090755,-0.064483918,-0.0042634,-0.009859112,-17,50,96,14,15
3,1693677260599674100,0.555454791,-0.840364814,10.35492229,-0.064483918,-0.004396631,-0.009992342,-20,46,91,12,14
4,1693677260600674100,0.555454791,-0.839167714,10.3501339,-0.06461715,-0.004396631,-0.010125575,-18,47,96,18,7
0,1693677260648751600,0.561440289,-0.829590917,10.33936024,-0.064350687,-0.004529862,-0.010392036,-13,48,95,15,14
1,1693677260649751600,0.55904609,-0.830788016,10.3405571,-0.064350687,-0.004529862,-0.010525269,-17,64,104,-17,13
2,1693677260650751600,0.55665189,-0.827196658,10.3453455,-0.064350687,-0.004396631,-0.010525269,-21,49,96,13,13
3,1693677260651751600,0.55665189,-0.827196658,10.34295177,-0.064217456,-0.0042634,-0.010525269,-19,53,93,18,14
4,1693677260652751600,0.555454791,-0.829590917,10.3405571,-0.064217456,-0.004529862,-0.010392036,-14,50,90,18,14
0,1693677260715927200,0.565031588,-0.837970614,10.35492229,-0.064217456,-0.0042634,-0.010125575,-18,47,99,10,-2
1,1693677260716927200,0.565031588,-0.835576415,10.35252857,-0.064084224,-0.0042634,-0.010125575,-23,51,107,13,13
2,1693677260717927200,0.565031588,-0.834379315,10.35133076,-0.063950993,-0.0042634,-0.010258805,-18,47,94,14,14
3,1693677260718927200,0.571017087,-0.830788016,10.35372543,-0.063950993,-0.0042634,-0.010258805,-18,65,101,20,14
4,1693677260719927200,0.571017087,-0.831985116,10.35372543,-0.064084224,-0.004130168,-0.010258805,-22,55,89,11,13
0,1693677260794490800,0.565031588,-0.831985116,10.35133076,-0.064483918,-0.004929556,-0.009859112,-24,51,89,12,13
1,1693677260795490800,0.568622887,-0.834379315,10.3501339,-0.06461715,-0.004796324,-0.009992342,-36,58,93,13,14
2,1693677260796490800,0.567425787,-0.833182216,10.34893703,-0.064750381,-0.004796324,-0.009725881,-30,41,116,-6,9
3,1693677260797490800,0.566228688,-0.829590917,10.3501339,-0.064483918,-0.004663093,-0.009725881,-15,52,93,14,28
4,1693677260798490800,0.563834488,-0.828393817,10.3501339,-0.064350687,-0.004529862,-0.009859112,-17,47,90,13,14
0,1693677260854608000,0.560243189,-0.829590917,10.35372543,-0.064217456,-0.004529862,-0.010125575,-20,49,93,11,10
1,1693677260855608000,0.560243189,-0.829590917,10.35492229,-0.064084224,-0.004529862,-0.010125575,-15,45,92,13,14
2,1693677260856608000,0.561440289,-0.827196658,10.3501339,-0.064217456,-0.004396631,-0.010125575,-16,54,92,16,16
3,1693677260857608000,0.562637389,-0.825999558,10.35372543,-0.064217456,-0.004663093,-0.009859112,-12,48,99,13,14
